Amp,Realness,Subject,Emotion,Gender,Eye
0.185645977141526,5,10,2,1,4904
0.391820281853757,5,1,3,0,5183
0.439965721813344,5,2,3,0,5183
0.36666146167824,5,3,3,0,5183
0.373349707554665,5,4,3,0,5183
0.399929888075383,5,5,3,0,5183
0.346937977432639,5,6,3,0,5183
0.432218845198939,5,7,3,0,5183
0.611429423449937,5,8,3,0,5183
0.523791838600819,5,9,3,0,5183
0.0165324369596414,5,10,3,0,5183
0.432892835484737,5,1,3,1,4554
0.259782704031933,5,2,3,1,4554
0.377640768442231,5,3,3,1,4554
0.122374149376321,5,4,3,1,4554
0.24118744634913,5,5,3,1,4554
0.444553484833709,5,6,3,1,4554
0.509001309693223,5,7,3,1,4554
0.572283156912662,5,8,3,1,4554
0.489227748467461,5,9,3,1,4554
0.282106214098419,5,10,3,1,4554
0.47535365892406,6,1,1,0,5707
0.567286842014044,6,2,1,0,5707
0.499166914624044,6,3,1,0,5707
0.388191444251695,6,4,1,0,5707
0.562250309076528,6,5,1,0,5707
0.499976827564304,6,6,1,0,5707
0.574694939260207,6,7,1,0,5707
0.527338998145582,6,8,1,0,5707
0.801021022853786,6,9,1,0,5707
0.31343791721652,6,10,1,0,5707
0.479634517127157,6,1,1,1,5636
0.659464392256921,6,2,1,1,5636
0.308778683366821,6,3,1,1,5636
0.466539308071526,6,4,1,1,5636
0.50820019845391,6,5,1,1,5636
0.500687529035604,6,6,1,1,5636
0.51033464262404,6,7,1,1,5636
0.474109480483931,6,8,1,1,5636
0.359387370782648,6,9,1,1,5636
0.317417383215724,6,10,1,1,5636
0.342968915141691,6,1,2,0,4492
0.274654345267514,6,2,2,0,4492
0.341498701590995,6,3,2,0,4492
0.254466883457653,6,4,2,0,4492
0.340189393417071,6,5,2,0,4492
0.345694246954776,6,6,2,0,4492
0.468059397158667,6,7,2,0,4492
0.380623612647528,6,8,2,0,4492
0.592488878621859,6,9,2,0,4492
0.061707592067361,6,10,2,0,4492
0.480244429014964,6,1,2,1,4387
0.504643545647754,6,2,2,1,4387
0.525638011343551,6,3,2,1,4387
0.418526123366711,6,4,2,1,4387
0.345150718017968,6,5,2,1,4387
0.321909187409958,6,6,2,1,4387
0.526741089351507,6,7,2,1,4387
0.5130864586341,6,8,2,1,4387
0.599317019477574,6,9,2,1,4387
0.186264695943768,6,10,2,1,4387
0.34887354807595,6,1,3,0,5721
0.344868577726672,6,2,3,0,5721
0.439905649800332,6,3,3,0,5721
0.143346849767318,6,4,3,0,5721
0.364871561723647,6,5,3,0,5721
0.41624620629994,6,6,3,0,5721
0.481186565667899,6,7,3,0,5721
0.559691978870788,6,8,3,0,5721
0.544441713039317,6,9,3,0,5721
0.0255901727020522,6,10,3,0,5721
0.295828588784628,6,1,3,1,4112
0.273914609809594,6,2,3,1,4112
0.571562892420235,6,3,3,1,4112
0.316695074328663,6,4,3,1,4112
0.379369846925916,6,5,3,1,4112
0.325770007279554,6,6,3,1,4112
0.505060544700463,6,7,3,1,4112
0.529958093286862,6,8,3,1,4112
0.472123232060844,6,9,3,1,4112
0.318954099506708,6,10,3,1,4112
